Temp,logg,[Fe/H],Alpha,Band,Resolution,vsini,Sampling,Quality,Cond1,Cond2,Cond3,correctflag
 4200, 5.5, -1.0, 0.0, 1.65,  75000,  5.0, 3.0,    800,  38.1,  64.5,  39.4, 0
 4200, 5.5, -1.0, 0.0, 1.65,  75000, 10.0, 3.0,    474,  64.1, 111.6,  66.8, 0
 4200, 5.5, -1.0, 0.0, 2.2,  75000,  1.0, 3.0,    906,  50.8, 225.0,  54.5, 0
 4200, 5.5, -1.0, 0.0, 2.2,  75000,  5.0, 3.0,    544,  84.4, 353.2,  90.2, 0
 4200, 5.5, -1.0, 0.0, 2.2,  75000, 10.0, 3.0,    289, 158.2, 599.5, 169.4, 0
 4200, 5.5, -1.0, 0.0, 1.02,  75000,  1.0, 3.0,   2230,  15.2,  17.8,  15.4, 0
 4200, 5.5, -1.0, 0.0, 1.02,  75000,  5.0, 3.0,   1136,  29.9,  34.8,  30.3, 0
 4200, 5.5, -1.0, 0.0, 1.02,  75000, 10.0, 3.0,    536,  63.2,  73.1,  63.9, 0
 4200, 5.5, -1.0, 0.0, 0.9,  80000,  1.0, 3.0,   2016,  14.7,  23.9,  15.2, 0
 4200, 5.5, -1.0, 0.0, 0.9,  80000,  5.0, 3.0,   1321,  22.4,  37.1,  23.1, 0
 4200, 5.5, -1.0, 0.0, 0.9,  80000, 10.0, 3.0,    829,  35.6,  57.5,  36.6, 0
 4200, 5.5, -1.0, 0.0, 1.25,  80000,  1.0, 3.0,   1029,  28.8, 110.1,  30.4, 0
 4200, 5.5, -1.0, 0.0, 1.25,  80000,  5.0, 3.0,    689,  43.1, 229.5,  45.5, 0
 4200, 5.5, -1.0, 0.0, 1.25,  80000, 10.0, 3.0,    448,  66.1, 457.9,  70.0, 0
 4200, 5.5, -1.0, 0.0, 1.65,  80000,  1.0, 3.0,   1302,  22.7,  37.5,  23.3, 0
 4200, 5.5, -1.0, 0.0, 1.65,  80000,  5.0, 3.0,    814,  36.2,  61.3,  37.4, 0
 4200, 5.5, -1.0, 0.0, 1.65,  80000, 10.0, 3.0,    477,  61.6, 107.4,  64.3, 0
 4200, 5.5, -1.0, 0.0, 2.2,  80000,  1.0, 3.0,    951,  46.8, 208.1,  50.3, 0
 4200, 5.5, -1.0, 0.0, 2.2,  80000,  5.0, 3.0,    555,  80.0, 335.6,  85.6, 0
 4200, 5.5, -1.0, 0.0, 2.2,  80000, 10.0, 3.0,    292, 152.0, 576.3, 162.8, 0
 4200, 5.5, -1.0, 0.0, 1.02,  80000,  1.0, 3.0,   2394,  13.8,  16.1,  13.9, 0
 4200, 5.5, -1.0, 0.0, 1.02,  80000,  5.0, 3.0,   1164,  28.3,  32.8,  28.6, 0
 4200, 5.5, -1.0, 0.0, 1.02,  80000, 10.0, 3.0,    542,  60.6,  70.1,  61.3, 0
 4200, 5.5, -1.0, 0.0, 0.9, 100000,  1.0, 3.0,   2302,  11.5,  18.6,  11.9, 0
 4200, 5.5, -1.0, 0.0, 0.9, 100000,  5.0, 3.0,   1377,  19.2,  31.8,  19.8, 0
 4200, 5.5, -1.0, 0.0, 0.9, 100000, 10.0, 3.0,    841,  31.4,  50.8,  32.2, 0
 4200, 5.5, -1.0, 0.0, 1.25, 100000,  1.0, 3.0,   1184,  22.4,  77.6,  23.6, 0
 4200, 5.5, -1.0, 0.0, 1.25, 100000,  5.0, 3.0,    716,  37.1, 191.7,  39.1, 0
 4200, 5.5, -1.0, 0.0, 1.25, 100000, 10.0, 3.0,    454,  58.3, 397.4,  61.7, 0
 4200, 5.5, -1.0, 0.0, 1.65, 100000,  1.0, 3.0,   1485,  17.8,  29.3,  18.2, 0
 4200, 5.5, -1.0, 0.0, 1.65, 100000,  5.0, 3.0,    854,  30.9,  52.1,  31.9, 0
 4200, 5.5, -1.0, 0.0, 1.65, 100000, 10.0, 3.0,    486,  54.2,  94.2,  56.5, 0
 4200, 5.5, -1.0, 0.0, 2.2, 100000,  1.0, 3.0,   1103,  36.1, 161.3,  38.8, 0
 4200, 5.5, -1.0, 0.0, 2.2, 100000,  5.0, 3.0,    587,  67.7, 285.5,  72.5, 0
 4200, 5.5, -1.0, 0.0, 2.2, 100000, 10.0, 3.0,    298, 133.2, 505.8, 142.6, 0
 4200, 5.5, -1.0, 0.0, 1.02, 100000,  1.0, 3.0,   3004,   9.8,  11.5,   9.9, 0
 4200, 5.5, -1.0, 0.0, 1.02, 100000,  5.0, 3.0,   1246,  23.6,  27.4,  23.9, 0
 4200, 5.5, -1.0, 0.0, 1.02, 100000, 10.0, 3.0,    558,  52.6,  60.8,  53.2, 0
 4200, 5.5, -0.5, 0.0, 0.9,  60000,  1.0, 3.0,   2364,  14.5,  24.3,  15.0, 0
 4200, 5.5, -0.5, 0.0, 0.9,  60000,  5.0, 3.0,   1688,  20.3,  34.1,  21.0, 0
 4200, 5.5, -0.5, 0.0, 0.9,  60000, 10.0, 3.0,   1064,  32.2,  52.7,  33.1, 0
 4200, 5.5, -0.5, 0.0, 1.25,  60000,  1.0, 3.0,   1247,  27.5, 105.1,  28.9, 0
 4200, 5.5, -0.5, 0.0, 1.25,  60000,  5.0, 3.0,    909,  37.7, 167.7,  39.7, 0
 4200, 5.5, -0.5, 0.0, 1.25,  60000, 10.0, 3.0,    590,  57.9, 299.6,  61.1, 0
 4200, 5.5, -0.5, 0.0, 1.65,  60000,  1.0, 3.0,   1637,  20.7,  34.9,  21.3, 0
 4200, 5.5, -0.5, 0.0, 1.65,  60000,  5.0, 3.0,   1196,  28.3,  48.1,  29.2, 0
 4200, 5.5, -0.5, 0.0, 1.65,  60000, 10.0, 3.0,    753,  44.8,  76.8,  46.3, 0
 4200, 5.5, -0.5, 0.0, 2.2,  60000,  1.0, 3.0,   1393,  36.7, 164.1,  39.4, 0
 4200, 5.5, -0.5, 0.0, 2.2,  60000,  5.0, 3.0,    919,  55.6, 232.5,  59.4, 0
 4200, 5.5, -0.5, 0.0, 2.2,  60000, 10.0, 3.0,    513,  99.2, 367.6, 106.0, 0
 4200, 5.5, -0.5, 0.0, 1.02,  60000,  1.0, 3.0,   2431,  15.7,  18.4,  15.9, 0
 4200, 5.5, -0.5, 0.0, 1.02,  60000,  5.0, 3.0,   1462,  26.1,  30.5,  26.4, 0
 4200, 5.5, -0.5, 0.0, 1.02,  60000, 10.0, 3.0,    739,  51.4,  60.1,  52.1, 0
 4200, 5.5, -0.5, 0.0, 0.9,  75000,  1.0, 3.0,   2795,  11.0,  18.1,  11.4, 0
 4200, 5.5, -0.5, 0.0, 0.9,  75000,  5.0, 3.0,   1810,  17.0,  28.3,  17.5, 0
 4200, 5.5, -0.5, 0.0, 0.9,  75000, 10.0, 3.0,   1092,  28.0,  45.6,  28.9, 0
 4200, 5.5, -0.5, 0.0, 1.25,  75000,  1.0, 3.0,   1470,  20.9,  73.8,  22.0, 0
 4200, 5.5, -0.5, 0.0, 1.25,  75000,  5.0, 3.0,    971,  31.6, 136.3,  33.2, 0
 4200, 5.5, -0.5, 0.0, 1.25,  75000, 10.0, 3.0,    605,  50.6, 257.7,  53.4, 0
 4200, 5.5, -0.5, 0.0, 1.65,  75000,  1.0, 3.0,   1891,  16.0,  26.9,  16.5, 0
 4200, 5.5, -0.5, 0.0, 1.65,  75000,  5.0, 3.0,   1281,  23.6,  40.0,  24.4, 0
 4200, 5.5, -0.5, 0.0, 1.65,  75000, 10.0, 3.0,    774,  39.0,  66.8,  40.4, 0
 4200, 5.5, -0.5, 0.0, 2.2,  75000,  1.0, 3.0,   1685,  27.2, 123.7,  29.2, 0
 4200, 5.5, -0.5, 0.0, 2.2,  75000,  5.0, 3.0,   1003,  45.6, 192.9,  48.8, 0
 4200, 5.5, -0.5, 0.0, 2.2,  75000, 10.0, 3.0,    530,  86.0, 320.3,  91.9, 0
 4200, 5.5, -0.5, 0.0, 1.02,  75000,  1.0, 3.0,   3137,  10.9,  12.8,  11.0, 0
 4200, 5.5, -0.5, 0.0, 1.02,  75000,  5.0, 3.0,   1618,  21.1,  24.7,  21.4, 0
 4200, 5.5, -0.5, 0.0, 1.02,  75000, 10.0, 3.0,    770,  44.2,  51.6,  44.7, 0
 4200, 5.5, -0.5, 0.0, 0.9,  80000,  1.0, 3.0,   2923,  10.2,  16.8,  10.5, 0
 4200, 5.5, -0.5, 0.0, 0.9,  80000,  5.0, 3.0,   1840,  16.2,  27.1,  16.7, 0
 4200, 5.5, -0.5, 0.0, 0.9,  80000, 10.0, 3.0,   1099,  27.0,  44.0,  27.8, 0
 4200, 5.5, -0.5, 0.0, 1.25,  80000,  1.0, 3.0,   1539,  19.3,  67.1,  20.3, 0
 4200, 5.5, -0.5, 0.0, 1.25,  80000,  5.0, 3.0,    986,  30.1, 129.3,  31.7, 0
 4200, 5.5, -0.5, 0.0, 1.25,  80000, 10.0, 3.0,    608,  48.7, 247.8,  51.4, 0
 4200, 5.5, -0.5, 0.0, 1.65,  80000,  1.0, 3.0,   1963,  14.9,  25.0,  15.4, 0
 4200, 5.5, -0.5, 0.0, 1.65,  80000,  5.0, 3.0,   1301,  22.5,  38.1,  23.2, 0
 4200, 5.5, -0.5, 0.0, 1.65,  80000, 10.0, 3.0,    778,  37.5,  64.3,  38.8, 0
 4200, 5.5, -0.5, 0.0, 2.2,  80000,  1.0, 3.0,   1770,  25.0, 114.5,  26.9, 0
 4200, 5.5, -0.5, 0.0, 2.2,  80000,  5.0, 3.0,   1023,  43.3, 183.4,  46.3, 0
 4200, 5.5, -0.5, 0.0, 2.2,  80000, 10.0, 3.0,    534,  82.7, 308.0,  88.3, 0
 4200, 5.5, -0.5, 0.0, 1.02,  80000,  1.0, 3.0,   3362,   9.8,  11.5,  10.0, 0
 4200, 5.5, -0.5, 0.0, 1.02,  80000,  5.0, 3.0,   1657,  20.0,  23.3,  20.2, 0
 4200, 5.5, -0.5, 0.0, 1.02,  80000, 10.0, 3.0,    778,  42.4,  49.5,  42.9, 0
 4200, 5.5, -0.5, 0.0, 0.9, 100000,  1.0, 3.0,   3369,   7.9,  12.9,   8.2, 0
 4200, 5.5, -0.5, 0.0, 0.9, 100000,  5.0, 3.0,   1925,  13.8,  23.1,  14.3, 0
 4200, 5.5, -0.5, 0.0, 0.9, 100000, 10.0, 3.0,   1117,  23.7,  38.8,  24.4, 0
 4200, 5.5, -0.5, 0.0, 1.25, 100000,  1.0, 3.0,   1784,  14.9,  48.4,  15.7, 0
 4200, 5.5, -0.5, 0.0, 1.25, 100000,  5.0, 3.0,   1030,  25.8, 108.6,  27.1, 0
 4200, 5.5, -0.5, 0.0, 1.25, 100000, 10.0, 3.0,    618,  42.9, 215.9,  45.2, 0
 4200, 5.5, -0.5, 0.0, 1.65, 100000,  1.0, 3.0,   2199,  11.9,  20.0,  12.3, 0
 4200, 5.5, -0.5, 0.0, 1.65, 100000,  5.0, 3.0,   1360,  19.3,  32.6,  19.9, 0
 4200, 5.5, -0.5, 0.0, 1.65, 100000, 10.0, 3.0,    791,  33.0,  56.5,  34.2, 0
 4200, 5.5, -0.5, 0.0, 2.2, 100000,  1.0, 3.0,   2057,  19.3,  89.0,  20.7, 0
 4200, 5.5, -0.5, 0.0, 2.2, 100000,  5.0, 3.0,   1082,  36.6, 156.2,  39.1, 0
 4200, 5.5, -0.5, 0.0, 2.2, 100000, 10.0, 3.0,    545,  72.4, 270.5,  77.4, 0
 4200, 5.5, -0.5, 0.0, 1.02, 100000,  1.0, 3.0,   4197,   7.1,   8.3,   7.1, 0
 4200, 5.5, -0.5, 0.0, 1.02, 100000,  5.0, 3.0,   1772,  16.7,  19.5,  16.9, 0
 4200, 5.5, -0.5, 0.0, 1.02, 100000, 10.0, 3.0,    801,  36.8,  42.9,  37.2, 0
 4200, 5.5,  0.0, 0.0, 0.9,  60000,  1.0, 3.0,   3036,  11.4,  19.4,  11.8, 0
 4200, 5.5,  0.0, 0.0, 0.9,  60000,  5.0, 3.0,   2127,  16.2,  27.6,  16.8, 0
 4200, 5.5,  0.0, 0.0, 0.9,  60000, 10.0, 3.0,   1304,  26.4,  44.1,  27.3, 0
 4200, 5.5,  0.0, 0.0, 1.25,  60000,  1.0, 3.0,   1704,  20.2,  61.9,  21.2, 0
 4200, 5.5,  0.0, 0.0, 1.25,  60000,  5.0, 3.0,   1216,  28.2,  94.8,  29.7, 0
 4200, 5.5,  0.0, 0.0, 1.25,  60000, 10.0, 3.0,    767,  44.6, 166.7,  46.9, 0
 4200, 5.5,  0.0, 0.0, 1.65,  60000,  1.0, 3.0,   2550,  13.2,  22.3,  13.5, 0
 4200, 5.5,  0.0, 0.0, 1.65,  60000,  5.0, 3.0,   1839,  18.2,  31.0,  18.8, 0
 4200, 5.5,  0.0, 0.0, 1.65,  60000, 10.0, 3.0,   1130,  29.6,  50.5,  30.5, 0
 4200, 5.5,  0.0, 0.0, 2.2,  60000,  1.0, 3.0,   2165,  23.5, 110.9,  25.2, 0
 4200, 5.5,  0.0, 0.0, 2.2,  60000,  5.0, 3.0,   1425,  35.7, 160.1,  38.1, 0
 4200, 5.5,  0.0, 0.0, 2.2,  60000, 10.0, 3.0,    795,  63.7, 255.7,  68.1, 0
 4200, 5.5,  0.0, 0.0, 1.02,  60000,  1.0, 3.0,   3228,  11.9,  14.1,  12.1, 0
 4200, 5.5,  0.0, 0.0, 1.02,  60000,  5.0, 3.0,   1955,  19.6,  23.3,  19.9, 0
 4200, 5.5,  0.0, 0.0, 1.02,  60000, 10.0, 3.0,    994,  38.5,  45.8,  39.0, 0
 4200, 5.5,  0.0, 0.0, 0.9,  75000,  1.0, 3.0,   3620,   8.6,  14.4,   8.9, 0
 4200, 5.5,  0.0, 0.0, 0.9,  75000,  5.0, 3.0,   2290,  13.5,  23.0,  14.0, 0
 4200, 5.5,  0.0, 0.0, 0.9,  75000, 10.0, 3.0,   1340,  23.0,  38.1,  23.7, 0
 4200, 5.5,  0.0, 0.0, 1.25,  75000,  1.0, 3.0,   2025,  15.2,  44.7,  16.0, 0
 4200, 5.5,  0.0, 0.0, 1.25,  75000,  5.0, 3.0,   1304,  23.6,  77.6,  24.8, 0
 4200, 5.5,  0.0, 0.0, 1.25,  75000, 10.0, 3.0,    787,  38.9, 143.9,  40.9, 0
 4200, 5.5,  0.0, 0.0, 1.65,  75000,  1.0, 3.0,   2957,  10.2,  17.1,  10.5, 0
 4200, 5.5,  0.0, 0.0, 1.65,  75000,  5.0, 3.0,   1975,  15.2,  25.8,  15.7, 0
 4200, 5.5,  0.0, 0.0, 1.65,  75000, 10.0, 3.0,   1161,  25.8,  44.0,  26.5, 0
 4200, 5.5,  0.0, 0.0, 2.2,  75000,  1.0, 3.0,   2615,  17.4,  83.1,  18.7, 0
 4200, 5.5,  0.0, 0.0, 2.2,  75000,  5.0, 3.0,   1556,  29.3, 132.4,  31.3, 0
 4200, 5.5,  0.0, 0.0, 2.2,  75000, 10.0, 3.0,    821,  55.3, 222.6,  59.1, 0
 4200, 5.5,  0.0, 0.0, 1.02,  75000,  1.0, 3.0,   4148,   8.3,   9.8,   8.4, 0
 4200, 5.5,  0.0, 0.0, 1.02,  75000,  5.0, 3.0,   2161,  15.9,  18.8,  16.1, 0
 4200, 5.5,  0.0, 0.0, 1.02,  75000, 10.0, 3.0,   1035,  33.1,  39.4,  33.5, 0
 4200, 5.5,  0.0, 0.0, 0.9,  80000,  1.0, 3.0,   3796,   7.9,  13.4,   8.2, 0
 4200, 5.5,  0.0, 0.0, 0.9,  80000,  5.0, 3.0,   2330,  12.9,  21.9,  13.3, 0
 4200, 5.5,  0.0, 0.0, 0.9,  80000, 10.0, 3.0,   1349,  22.1,  36.8,  22.8, 0
 4200, 5.5,  0.0, 0.0, 1.25,  80000,  1.0, 3.0,   2124,  14.0,  41.0,  14.7, 0
 4200, 5.5,  0.0, 0.0, 1.25,  80000,  5.0, 3.0,   1326,  22.5,  73.8,  23.6, 0
 4200, 5.5,  0.0, 0.0, 1.25,  80000, 10.0, 3.0,    792,  37.5, 138.5,  39.4, 0
 4200, 5.5,  0.0, 0.0, 1.65,  80000,  1.0, 3.0,   3072,   9.5,  15.9,   9.7, 0
 4200, 5.5,  0.0, 0.0, 1.65,  80000,  5.0, 3.0,   2008,  14.5,  24.6,  14.9, 0
 4200, 5.5,  0.0, 0.0, 1.65,  80000, 10.0, 3.0,   1169,  24.8,  42.3,  25.5, 0
 4200, 5.5,  0.0, 0.0, 2.2,  80000,  1.0, 3.0,   2745,  16.1,  76.8,  17.3, 0
 4200, 5.5,  0.0, 0.0, 2.2,  80000,  5.0, 3.0,   1588,  27.8, 125.7,  29.7, 0
 4200, 5.5,  0.0, 0.0, 2.2,  80000, 10.0, 3.0,    827,  53.1, 214.0,  56.8, 0
 4200, 5.5,  0.0, 0.0, 1.02,  80000,  1.0, 3.0,   4439,   7.5,   8.9,   7.6, 0
 4200, 5.5,  0.0, 0.0, 1.02,  80000,  5.0, 3.0,   2212,  15.0,  17.8,  15.2, 0
 4200, 5.5,  0.0, 0.0, 1.02,  80000, 10.0, 3.0,   1045,  31.7,  37.7,  32.1, 0
 4200, 5.5,  0.0, 0.0, 0.9, 100000,  1.0, 3.0,   4404,   6.1,  10.2,   6.3, 0
 4200, 5.5,  0.0, 0.0, 0.9, 100000,  5.0, 3.0,   2444,  11.0,  18.6,  11.4, 0
 4200, 5.5,  0.0, 0.0, 0.9, 100000, 10.0, 3.0,   1372,  19.5,  32.4,  20.1, 0
 4200, 5.5,  0.0, 0.0, 1.25, 100000,  1.0, 3.0,   2473,  10.8,  30.3,  11.3, 0
 4200, 5.5,  0.0, 0.0, 1.25, 100000,  5.0, 3.0,   1389,  19.2,  62.3,  20.1, 0
 4200, 5.5,  0.0, 0.0, 1.25, 100000, 10.0, 3.0,    805,  32.9, 120.9,  34.6, 0
 4200, 5.5,  0.0, 0.0, 1.65, 100000,  1.0, 3.0,   3445,   7.6,  12.7,   7.8, 0
 4200, 5.5,  0.0, 0.0, 1.65, 100000,  5.0, 3.0,   2102,  12.4,  21.0,  12.7, 0
 4200, 5.5,  0.0, 0.0, 1.65, 100000, 10.0, 3.0,   1189,  21.8,  37.1,  22.4, 0
 4200, 5.5,  0.0, 0.0, 2.2, 100000,  1.0, 3.0,   3177,  12.4,  59.6,  13.4, 0
 4200, 5.5,  0.0, 0.0, 2.2, 100000,  5.0, 3.0,   1681,  23.5, 106.8,  25.1, 0
 4200, 5.5,  0.0, 0.0, 2.2, 100000, 10.0, 3.0,    844,  46.6, 187.8,  49.8, 0
 4200, 5.5,  0.0, 0.0, 1.02, 100000,  1.0, 3.0,   5514,   5.4,   6.4,   5.5, 0
 4200, 5.5,  0.0, 0.0, 1.02, 100000,  5.0, 3.0,   2363,  12.6,  14.9,  12.8, 0
 4200, 5.5,  0.0, 0.0, 1.02, 100000, 10.0, 3.0,   1075,  27.6,  32.8,  27.9, 0
 4200, 5.5,  0.5, 0.0, 0.9,  60000,  1.0, 3.0,   3899,   9.0,  15.7,   9.4, 0
 4200, 5.5,  0.5, 0.0, 0.9,  60000,  5.0, 3.0,   2688,  13.0,  22.7,  13.5, 0
 4200, 5.5,  0.5, 0.0, 0.9,  60000, 10.0, 3.0,   1609,  21.7,  37.0,  22.4, 0
 4200, 5.5,  0.5, 0.0, 1.25,  60000,  1.0, 3.0,   2295,  15.0,  41.4,  15.8, 0
 4200, 5.5,  0.5, 0.0, 1.25,  60000,  5.0, 3.0,   1618,  21.3,  61.7,  22.3, 0
 4200, 5.5,  0.5, 0.0, 1.25,  60000, 10.0, 3.0,   1003,  34.2, 105.2,  35.8, 0
 4200, 5.5,  0.5, 0.0, 1.65,  60000,  1.0, 3.0,   3632,   9.2,  15.7,   9.5, 0
 4200, 5.5,  0.5, 0.0, 1.65,  60000,  5.0, 3.0,   2583,  12.9,  22.1,  13.3, 0
 4200, 5.5,  0.5, 0.0, 1.65,  60000, 10.0, 3.0,   1561,  21.3,  36.3,  21.9, 0
 4200, 5.5,  0.5, 0.0, 2.2,  60000,  1.0, 3.0,   3044,  16.8,  79.0,  18.0, 0
 4200, 5.5,  0.5, 0.0, 2.2,  60000,  5.0, 3.0,   2016,  25.2, 114.7,  26.9, 0
 4200, 5.5,  0.5, 0.0, 2.2,  60000, 10.0, 3.0,   1131,  44.8, 183.6,  47.8, 0
 4200, 5.5,  0.5, 0.0, 1.02,  60000,  1.0, 3.0,   4271,   9.1,  10.9,   9.2, 0
 4200, 5.5,  0.5, 0.0, 1.02,  60000,  5.0, 3.0,   2608,  14.8,  17.9,  15.1, 0
 4200, 5.5,  0.5, 0.0, 1.02,  60000, 10.0, 3.0,   1338,  28.8,  35.2,  29.2, 0
 4200, 5.5,  0.5, 0.0, 0.9,  75000,  1.0, 3.0,   4690,   6.7,  11.6,   7.0, 0
 4200, 5.5,  0.5, 0.0, 0.9,  75000,  5.0, 3.0,   2902,  10.8,  18.8,  11.3, 0
 4200, 5.5,  0.5, 0.0, 0.9,  75000, 10.0, 3.0,   1656,  18.9,  32.0,  19.5, 0
 4200, 5.5,  0.5, 0.0, 1.25,  75000,  1.0, 3.0,   2740,  11.3,  30.3,  11.8, 0
 4200, 5.5,  0.5, 0.0, 1.25,  75000,  5.0, 3.0,   1740,  17.7,  50.8,  18.6, 0
 4200, 5.5,  0.5, 0.0, 1.25,  75000, 10.0, 3.0,   1031,  29.8,  91.0,  31.3, 0
 4200, 5.5,  0.5, 0.0, 1.65,  75000,  1.0, 3.0,   4234,   7.1,  12.0,   7.3, 0
 4200, 5.5,  0.5, 0.0, 1.65,  75000,  5.0, 3.0,   2782,  10.8,  18.3,  11.1, 0
 4200, 5.5,  0.5, 0.0, 1.65,  75000, 10.0, 3.0,   1606,  18.6,  31.6,  19.1, 0
 4200, 5.5,  0.5, 0.0, 2.2,  75000,  1.0, 3.0,   3660,  12.5,  59.1,  13.4, 0
 4200, 5.5,  0.5, 0.0, 2.2,  75000,  5.0, 3.0,   2199,  20.7,  94.6,  22.2, 0
 4200, 5.5,  0.5, 0.0, 2.2,  75000, 10.0, 3.0,   1167,  38.9, 159.6,  41.5, 0
 4200, 5.5,  0.5, 0.0, 1.02,  75000,  1.0, 3.0,   5460,   6.4,   7.6,   6.5, 0
 4200, 5.5,  0.5, 0.0, 1.02,  75000,  5.0, 3.0,   2878,  12.1,  14.5,  12.2, 0
 4200, 5.5,  0.5, 0.0, 1.02,  75000, 10.0, 3.0,   1392,  24.8,  30.2,  25.2, 0
 4200, 5.5,  0.5, 0.0, 0.9,  80000,  1.0, 3.0,   4930,   6.2,  10.7,   6.4, 0
 4200, 5.5,  0.5, 0.0, 0.9,  80000,  5.0, 3.0,   2955,  10.3,  17.9,  10.7, 0
 4200, 5.5,  0.5, 0.0, 0.9,  80000, 10.0, 3.0,   1668,  18.1,  30.8,  18.8, 0
 4200, 5.5,  0.5, 0.0, 1.25,  80000,  1.0, 3.0,   2877,  10.4,  27.9,  10.9, 0
 4200, 5.5,  0.5, 0.0, 1.25,  80000,  5.0, 3.0,   1770,  16.9,  48.4,  17.7, 0
 4200, 5.5,  0.5, 0.0, 1.25,  80000, 10.0, 3.0,   1037,  28.7,  87.6,  30.1, 0
 4200, 5.5,  0.5, 0.0, 1.65,  80000,  1.0, 3.0,   4404,   6.6,  11.2,   6.8, 0
 4200, 5.5,  0.5, 0.0, 1.65,  80000,  5.0, 3.0,   2830,  10.3,  17.4,  10.5, 0
 4200, 5.5,  0.5, 0.0, 1.65,  80000, 10.0, 3.0,   1617,  17.8,  30.3,  18.3, 0
 4200, 5.5,  0.5, 0.0, 2.2,  80000,  1.0, 3.0,   3836,  11.5,  54.6,  12.4, 0
 4200, 5.5,  0.5, 0.0, 2.2,  80000,  5.0, 3.0,   2244,  19.7,  90.0,  21.0, 0
 4200, 5.5,  0.5, 0.0, 2.2,  80000, 10.0, 3.0,   1175,  37.4, 153.6,  39.9, 0
 4200, 5.5,  0.5, 0.0, 1.02,  80000,  1.0, 3.0,   5835,   5.8,   6.9,   5.8, 0
 4200, 5.5,  0.5, 0.0, 1.02,  80000,  5.0, 3.0,   2945,  11.4,  13.7,  11.6, 0
 4200, 5.5,  0.5, 0.0, 1.02,  80000, 10.0, 3.0,   1405,  23.8,  29.0,  24.1, 0
 4200, 5.5,  0.5, 0.0, 0.9, 100000,  1.0, 3.0,   5769,   4.7,   8.2,   4.9, 0
 4200, 5.5,  0.5, 0.0, 0.9, 100000,  5.0, 3.0,   3106,   8.8,  15.2,   9.1, 0
 4200, 5.5,  0.5, 0.0, 0.9, 100000, 10.0, 3.0,   1698,  15.9,  27.1,  16.5, 0
 4200, 5.5,  0.5, 0.0, 1.25, 100000,  1.0, 3.0,   3359,   8.0,  20.8,   8.4, 0
 4200, 5.5,  0.5, 0.0, 1.25, 100000,  5.0, 3.0,   1857,  14.4,  40.9,  15.1, 0
 4200, 5.5,  0.5, 0.0, 1.25, 100000, 10.0, 3.0,   1055,  25.2,  76.6,  26.4, 0
 4200, 5.5,  0.5, 0.0, 1.65, 100000,  1.0, 3.0,   4953,   5.2,   8.9,   5.4, 0
 4200, 5.5,  0.5, 0.0, 1.65, 100000,  5.0, 3.0,   2967,   8.7,  14.9,   9.0, 0
 4200, 5.5,  0.5, 0.0, 1.65, 100000, 10.0, 3.0,   1645,  15.7,  26.6,  16.1, 0
 4200, 5.5,  0.5, 0.0, 2.2, 100000,  1.0, 3.0,   4410,   9.0,  42.4,   9.6, 0
 4200, 5.5,  0.5, 0.0, 2.2, 100000,  5.0, 3.0,   2373,  16.7,  76.3,  17.8, 0
 4200, 5.5,  0.5, 0.0, 2.2, 100000, 10.0, 3.0,   1199,  32.7, 134.5,  35.0, 0
 4200, 5.5,  0.5, 0.0, 1.02, 100000,  1.0, 3.0,   7209,   4.2,   5.0,   4.2, 0
 4200, 5.5,  0.5, 0.0, 1.02, 100000,  5.0, 3.0,   3142,   9.6,  11.5,   9.7, 0
 4200, 5.5,  0.5, 0.0, 1.02, 100000, 10.0, 3.0,   1444,  20.7,  25.2,  21.0, 0
 4200, 5.5,  1.0, 0.0, 0.9,  60000,  1.0, 3.0,   5109,   7.0,  12.5,   7.3, 0
 4200, 5.5,  1.0, 0.0, 0.9,  60000,  5.0, 3.0,   3427,  10.4,  18.5,  10.9, 0
 4200, 5.5,  1.0, 0.0, 0.9,  60000, 10.0, 3.0,   1986,  17.9,  31.1,  18.6, 0
 4200, 5.5,  1.0, 0.0, 1.25,  60000,  1.0, 3.0,   2960,  11.7,  31.2,  12.3, 0
 4200, 5.5,  1.0, 0.0, 1.25,  60000,  5.0, 3.0,   2080,  16.6,  45.1,  17.5, 0
 4200, 5.5,  1.0, 0.0, 1.25,  60000, 10.0, 3.0,   1277,  26.9,  74.3,  28.2, 0
 4200, 5.5,  1.0, 0.0, 1.65,  60000,  1.0, 3.0,   4560,   7.5,  12.7,   7.6, 0
 4200, 5.5,  1.0, 0.0, 1.65,  60000,  5.0, 3.0,   3216,  10.5,  17.9,  10.8, 0
 4200, 5.5,  1.0, 0.0, 1.65,  60000, 10.0, 3.0,   1937,  17.4,  29.5,  17.8, 0
 4200, 5.5,  1.0, 0.0, 2.2,  60000,  1.0, 3.0,   3843,  13.5,  59.4,  14.4, 0
 4200, 5.5,  1.0, 0.0, 2.2,  60000,  5.0, 3.0,   2569,  20.1,  85.5,  21.4, 0
 4200, 5.5,  1.0, 0.0, 2.2,  60000, 10.0, 3.0,   1455,  35.2, 135.7,  37.5, 0
 4200, 5.5,  1.0, 0.0, 1.02,  60000,  1.0, 3.0,   5254,   7.5,   9.1,   7.6, 0
 4200, 5.5,  1.0, 0.0, 1.02,  60000,  5.0, 3.0,   3268,  12.0,  14.7,  12.1, 0
 4200, 5.5,  1.0, 0.0, 1.02,  60000, 10.0, 3.0,   1713,  22.7,  28.4,  23.0, 0
